#_x,First_pokemon,Second_pokemon,Winner,Winner_mark,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,#_y,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second
51,51,57,51,1,9,14,75,80,85,110,90,50,1,0,57,10,12,35,80,50,50,70,120,1,0
237,237,448,448,2,6,12,40,40,40,70,40,20,2,0,448,0,12,77,85,51,55,51,65,4,0
580,580,676,580,1,12,7,62,77,62,50,42,65,5,0,676,11,12,95,110,80,70,80,50,5,0
789,789,726,726,2,11,12,55,69,85,32,35,28,6,0,726,17,12,54,63,52,83,56,97,6,0
420,420,718,420,1,2,15,80,90,80,130,110,110,3,1,718,0,17,71,120,95,120,95,99,5,0
83,83,499,499,2,15,10,80,120,130,55,65,45,1,0,499,5,17,70,145,88,140,70,112,4,0
526,526,159,159,2,12,12,85,80,70,135,75,90,4,0,159,6,7,90,100,90,125,85,90,1,1
115,115,56,56,2,5,12,50,120,53,35,110,87,1,0,56,10,12,10,55,25,35,45,95,1,0
358,358,636,358,1,14,12,80,45,65,90,110,80,3,0,636,14,12,45,30,50,55,65,45,5,0
54,54,532,532,2,0,14,60,55,50,40,55,45,1,0,532,3,8,50,50,77,95,77,91,4,0
534,534,798,534,1,3,18,50,65,107,105,107,86,4,0,798,14,8,80,110,60,150,130,70,6,1
768,768,179,768,1,15,2,82,121,119,69,59,71,6,0,179,12,7,100,50,50,76,96,70,2,0
94,94,724,724,2,17,12,65,45,55,45,70,45,1,0,724,6,15,75,69,72,114,100,104,6,0
795,795,437,795,1,2,10,108,100,121,81,95,95,6,1,437,6,5,64,78,52,78,52,81,4,0
313,313,432,432,2,12,12,80,80,80,55,55,90,3,0,432,14,12,50,95,90,95,90,180,3,1
305,305,251,305,1,14,4,38,35,35,65,55,50,3,0,251,10,12,90,60,60,40,40,40,2,0
269,269,289,269,1,15,1,100,164,150,95,120,71,2,0,289,0,12,45,45,35,20,30,20,3,0
593,593,733,733,2,5,12,75,80,55,25,35,35,5,0,733,0,12,38,35,40,27,25,35,6,0
568,568,428,428,2,12,12,85,110,90,45,90,80,5,0,428,16,15,100,100,100,100,100,100,3,1
290,290,287,287,2,0,12,50,35,55,25,25,15,3,0,287,12,12,38,30,41,30,41,60,3,0
762,762,733,762,1,13,2,65,75,90,97,123,44,6,0,733,0,12,38,35,40,27,25,35,6,0
217,217,100,100,2,14,12,48,72,48,72,48,48,2,0,100,8,14,30,35,30,100,35,80,1,0
668,668,87,668,1,14,12,75,75,75,125,95,40,5,0,87,17,15,95,75,110,100,80,30,1,0
165,165,49,165,1,14,12,106,150,70,194,120,140,1,1,49,9,14,45,50,55,75,65,30,1,0
123,123,771,771,2,9,12,65,55,115,100,40,60,1,0,771,4,12,95,65,65,110,130,60,6,0
261,261,154,154,2,12,12,95,80,105,40,70,100,2,0,154,15,7,80,105,65,60,75,130,1,0
225,225,640,640,2,16,10,75,125,230,55,95,30,2,0,640,14,12,65,40,50,125,60,30,5,0
313,313,103,103,2,12,12,80,80,80,55,55,90,3,0,103,8,14,60,65,80,170,95,130,1,0
106,106,505,505,2,14,12,85,73,70,73,115,67,1,0,505,13,5,83,106,65,86,65,85,4,0
453,453,614,614,2,9,14,60,70,65,125,105,90,4,0,614,10,1,95,117,80,65,70,92,5,0
107,107,48,48,2,17,12,30,105,90,25,25,50,1,0,48,13,7,75,80,70,65,75,90,1,0
722,722,590,590,2,6,12,40,45,40,62,60,60,6,0,590,10,17,110,135,60,50,65,88,5,0
559,559,431,431,2,6,5,90,93,55,70,55,55,5,0,431,14,12,50,70,160,70,160,90,3,1
141,141,727,727,2,17,7,95,125,79,60,100,81,1,0,727,17,1,72,95,67,103,71,122,6,0
490,490,239,490,1,12,7,76,65,45,92,42,91,4,0,239,11,10,50,50,40,30,30,50,2,0
490,490,340,340,2,12,7,76,65,45,92,42,91,4,0,340,3,12,70,75,80,135,80,135,3,0
373,373,128,128,2,17,10,110,78,73,76,71,60,3,0,128,17,12,45,67,60,35,50,63,1,0
3,3,730,3,1,9,14,80,82,83,100,100,80,1,0,730,12,7,45,50,43,40,38,62,6,0
502,502,91,502,1,13,0,40,50,90,30,55,65,4,0,91,12,7,52,65,55,58,62,60,1,0
714,714,104,714,1,17,5,91,72,90,129,90,108,5,0,104,15,10,35,45,160,30,45,70,1,0
788,788,276,276,2,8,9,85,100,122,58,75,54,6,0,276,9,2,70,110,75,145,85,145,3,0
459,459,16,16,2,0,9,60,59,85,79,105,36,4,0,16,0,7,60,45,50,90,80,70,1,0
432,432,143,432,1,14,12,50,95,90,95,90,180,3,1,143,17,11,130,85,80,85,95,60,1,0
724,724,2,724,1,6,15,75,69,72,114,100,104,6,0,2,9,14,60,62,63,80,80,60,1,0
648,648,533,648,1,12,9,80,100,70,60,70,95,5,0,533,3,6,50,65,107,105,107,86,4,0
250,250,357,250,1,17,2,75,95,95,95,95,85,2,0,357,14,12,60,25,35,70,80,60,3,0
155,155,439,155,1,15,7,80,135,85,70,95,150,1,0,439,17,12,53,51,53,61,56,40,4,0
447,447,20,20,2,0,12,37,25,41,25,41,25,4,0,20,0,14,65,150,40,15,80,145,1,0
366,366,371,366,1,2,7,75,70,90,70,105,80,3,0,371,15,15,70,95,85,55,65,70,3,0
337,337,770,337,1,5,15,60,100,85,80,85,100,3,0,770,15,11,123,77,72,99,92,58,6,0
358,358,765,358,1,14,12,80,45,65,90,110,80,3,0,765,3,13,44,38,33,61,43,70,6,0
198,198,110,198,1,9,12,75,80,95,90,100,50,2,0,110,3,12,60,50,70,80,80,140,1,0
152,152,760,760,2,15,18,30,80,90,55,45,55,1,0,760,15,18,72,105,115,54,86,68,6,0
164,164,577,164,1,14,5,106,190,100,154,100,130,1,1,577,14,12,76,25,45,67,55,24,5,0
174,174,646,646,2,17,12,65,80,80,59,63,58,2,0,646,11,12,71,95,85,110,95,79,5,0
438,438,59,59,2,6,5,76,104,71,104,71,108,4,0,59,12,12,65,70,60,65,65,115,1,0
614,614,443,614,1,10,1,95,117,80,65,70,92,5,0,443,12,7,55,75,50,40,40,80,4,0
789,789,127,127,2,11,12,55,69,85,32,35,28,6,0,127,17,12,55,65,95,95,45,85,1,0
504,504,421,421,2,13,5,48,61,40,61,40,50,4,0,421,2,15,80,130,100,160,120,110,3,1
565,565,214,214,2,12,12,60,85,69,60,69,77,5,0,214,1,7,60,85,42,85,42,91,2,0
158,158,635,635,2,3,7,90,90,85,125,90,100,1,1,635,12,12,75,95,60,65,60,115,5,0
386,386,21,21,2,8,12,44,75,35,63,33,45,3,0,21,12,7,40,45,40,35,35,56,1,0
408,408,404,404,2,2,12,65,95,100,60,50,50,3,0,404,17,12,55,84,105,114,75,52,3,0
349,349,440,349,1,17,1,70,120,40,95,40,95,3,0,440,17,12,64,66,68,81,76,50,4,0
410,410,295,410,1,2,7,95,145,130,120,90,120,3,0,295,17,9,60,50,50,60,70,50,3,0
83,83,569,569,2,15,10,80,120,130,55,65,45,1,0,569,1,12,41,50,37,50,37,66,5,0
249,249,411,249,1,1,6,75,90,90,140,90,115,2,0,411,16,15,40,55,80,35,60,30,3,0
173,173,609,173,1,17,12,50,65,64,44,48,43,2,0,609,9,12,45,35,50,70,50,30,5,0
770,770,572,572,2,15,11,123,77,72,99,92,58,6,0,572,9,12,75,98,63,98,63,101,5,0
51,51,473,473,2,9,14,75,80,85,110,90,50,1,0,473,8,7,90,50,34,60,44,70,4,0
452,452,106,106,2,9,14,40,30,35,50,70,55,4,0,106,14,12,85,73,70,73,115,67,1,0
550,550,769,550,1,1,12,70,90,90,135,90,125,4,1,769,15,11,77,59,50,67,63,46,6,0
525,525,740,525,1,11,10,110,130,80,70,60,80,4,0,740,4,12,78,65,68,112,154,75,6,0
464,464,762,762,2,0,7,70,80,102,80,102,40,4,0,762,13,2,65,75,90,97,123,44,6,0
147,147,798,798,2,3,12,65,65,60,110,95,130,1,0,798,14,8,80,110,60,150,130,70,6,1
572,572,45,572,1,9,12,75,98,63,98,63,101,5,0,45,12,4,115,45,20,45,25,20,1,0
569,569,741,569,1,1,12,41,50,37,50,37,66,5,0,741,9,12,66,65,48,62,57,52,6,0
193,193,28,28,2,14,7,65,75,70,95,70,95,2,0,28,12,7,65,90,65,61,61,100,1,0
247,247,445,247,1,1,6,45,60,30,80,50,65,2,0,445,12,12,59,45,40,35,40,31,4,0
511,511,280,280,2,9,11,90,92,75,92,85,60,4,0,280,6,5,80,160,80,130,80,100,3,0
435,435,44,44,2,9,10,95,109,105,75,85,56,4,0,44,6,12,73,76,75,81,100,100,1,0
794,794,359,794,1,1,7,126,131,95,131,98,99,6,1,359,12,12,60,60,60,60,60,60,3,0
196,196,758,758,2,3,12,90,75,85,115,90,55,2,0,758,1,15,86,92,88,68,75,73,6,0
470,470,410,410,2,17,12,76,48,48,57,62,34,4,0,410,2,7,95,145,130,120,90,120,3,0
631,631,164,164,2,13,12,80,95,82,60,82,75,5,0,164,14,5,106,190,100,154,100,130,1,1
451,451,790,451,1,3,12,80,120,79,95,79,70,4,0,790,11,12,95,117,184,44,46,28,6,0
211,211,442,442,2,17,10,95,85,85,65,65,35,2,0,442,12,7,40,55,30,30,30,60,4,0
773,773,582,773,1,3,4,67,58,57,81,67,101,6,0,582,3,12,45,60,32,50,32,76,5,0
403,403,59,59,2,17,12,55,104,105,94,75,52,3,0,59,12,12,65,70,60,65,65,115,1,0
401,401,413,413,2,11,18,110,80,90,95,90,65,3,0,413,16,15,80,135,130,95,90,70,3,0
228,228,679,679,2,17,14,65,95,75,55,55,85,2,0,679,0,12,80,70,40,100,60,145,5,0
753,753,196,196,2,4,12,78,52,60,63,65,23,6,0,196,3,12,90,75,85,115,90,55,2,0
578,578,434,434,2,14,12,116,55,85,107,95,29,5,0,434,9,12,75,89,85,55,65,36,4,0
210,210,40,40,2,17,10,55,45,45,25,25,15,2,0,40,13,10,81,102,77,85,75,85,1,0
38,38,716,716,2,13,12,46,57,40,40,40,50,1,0,716,12,15,100,77,77,128,128,90,5,0
18,18,458,458,2,0,14,45,25,50,25,25,35,1,0,458,0,12,40,29,45,29,45,36,4,0
538,538,742,538,1,14,12,75,75,130,75,130,95,4,1,742,9,12,123,100,62,97,81,68,6,0
702,702,627,702,1,9,5,91,90,72,90,129,108,5,1,627,17,16,74,108,133,83,65,32,5,0
403,403,412,403,1,17,12,55,104,105,94,75,52,3,0,412,16,15,60,75,100,55,80,50,3,0
517,517,136,136,2,9,12,100,100,125,110,50,50,4,0,136,6,12,65,95,57,100,85,93,1,0
465,465,89,465,1,3,12,60,45,70,45,90,95,4,0,89,3,17,25,35,70,95,55,45,1,0
505,505,502,505,1,13,5,83,106,65,86,65,85,4,0,502,13,0,40,50,90,30,55,65,4,0
601,601,644,644,2,0,9,45,53,70,40,60,42,5,0,644,11,12,36,50,50,65,60,44,5,0
459,459,84,84,2,0,9,60,59,85,79,105,36,4,0,84,6,12,50,85,55,65,65,90,1,0
548,548,525,525,2,17,12,80,80,80,80,80,80,4,0,525,11,10,110,130,80,70,60,80,4,0
707,707,521,521,2,2,6,100,120,100,150,120,90,5,1,521,0,7,86,76,86,116,56,95,4,0
14,14,62,62,2,0,12,45,30,35,20,20,45,1,0,62,5,12,40,80,35,35,45,70,1,0
728,728,501,728,1,12,12,38,36,38,32,36,57,6,0,501,10,12,108,112,118,68,72,47,4,0
182,182,246,246,2,0,14,40,60,40,40,40,30,2,0,246,16,7,65,80,140,40,70,70,2,0
741,741,117,741,1,9,12,66,65,48,62,57,52,6,0,117,12,12,90,55,75,60,75,30,1,0
29,29,431,431,2,13,12,35,60,44,40,54,55,1,0,431,14,12,50,70,160,70,160,90,3,1
719,719,574,574,2,9,12,56,61,65,48,45,38,6,0,574,6,12,75,98,63,98,63,101,5,0
209,209,477,477,2,0,7,65,65,45,75,45,95,2,0,477,12,5,65,136,94,54,96,135,4,0
492,492,37,37,2,2,10,58,70,45,40,45,42,4,0,37,13,10,90,92,87,75,85,76,1,0
425,425,43,425,1,10,6,100,180,160,150,90,90,3,1,43,6,12,38,41,40,50,65,65,1,0
207,207,284,284,2,9,12,30,30,30,30,30,30,2,0,284,17,10,100,150,110,95,110,70,3,0
749,749,512,512,2,16,8,45,80,100,35,37,28,6,0,512,9,11,90,132,105,132,105,30,4,0
539,539,153,153,2,14,12,80,105,105,105,105,80,4,1,153,15,18,60,115,105,65,70,80,1,0
152,152,159,159,2,15,18,30,80,90,55,45,55,1,0,159,6,7,90,100,90,125,85,90,1,1
738,738,18,738,1,4,12,44,38,39,61,79,42,6,0,18,0,14,45,25,50,25,25,35,1,0
182,182,579,579,2,0,14,40,60,40,40,40,30,2,0,579,12,7,50,55,50,36,30,43,5,0
69,69,302,69,1,14,12,25,20,15,105,55,90,1,0,302,17,7,40,30,30,55,30,85,3,0
173,173,713,713,2,17,12,50,65,64,44,48,43,2,0,713,2,11,125,120,90,170,100,95,5,1
488,488,199,488,1,14,4,20,25,45,70,90,60,4,0,199,17,4,70,20,50,20,50,40,2,0
683,683,506,683,1,2,12,77,120,90,60,90,48,5,0,506,9,12,74,100,72,90,72,46,4,0
2,2,619,2,1,9,14,60,62,63,80,80,60,1,0,619,0,16,50,65,85,35,35,55,5,0
735,735,255,735,1,0,7,80,52,50,90,50,89,6,0,255,12,12,55,20,35,20,45,75,2,0
70,70,800,70,1,14,12,40,35,30,120,70,105,1,0,800,6,18,80,110,120,130,90,70,6,1
120,120,67,67,2,10,16,80,85,95,30,30,25,1,0,67,17,12,65,65,65,50,50,90,1,0
738,738,610,610,2,4,12,44,38,39,61,79,42,6,0,610,9,12,70,60,75,110,75,90,5,0
68,68,397,397,2,17,5,90,95,95,70,90,70,1,0,397,11,12,80,80,80,80,80,80,3,0
540,540,714,540,1,14,12,75,125,70,125,70,115,4,1,714,17,5,91,72,90,129,90,108,5,0
184,184,197,184,1,13,7,85,90,80,70,80,130,2,0,197,3,2,90,95,105,165,110,45,2,0
577,577,58,58,2,14,12,76,25,45,67,55,24,5,0,58,12,12,40,45,35,40,40,90,1,0
750,750,29,29,2,16,8,59,110,150,45,49,35,6,0,29,13,12,35,60,44,40,54,55,1,0
391,391,640,391,1,9,7,99,68,83,72,87,51,3,0,640,14,12,65,40,50,125,60,30,5,0
211,211,737,211,1,17,10,95,85,85,65,65,35,2,0,737,6,13,86,68,72,109,66,106,6,0
462,462,694,694,2,0,7,70,94,50,94,50,66,4,0,694,0,17,58,109,112,48,48,109,5,0
337,337,147,147,2,5,15,60,100,85,80,85,100,3,0,147,3,12,65,65,60,110,95,130,1,0
459,459,644,644,2,0,9,60,59,85,79,105,36,4,0,644,11,12,36,50,50,65,60,44,5,0
615,615,652,615,1,6,12,70,90,45,15,45,50,5,0,652,9,14,69,55,45,55,55,15,5,0
786,786,180,786,1,8,9,55,85,122,58,75,99,6,0,180,0,7,40,20,30,40,80,55,2,0
247,247,594,594,2,1,6,45,60,30,80,50,65,2,0,594,5,12,85,105,85,40,50,40,5,0
536,536,720,536,1,3,7,50,65,107,105,107,86,4,0,720,9,12,61,78,95,56,58,57,6,0
729,729,586,586,2,12,10,85,56,77,50,77,78,6,0,586,15,12,85,135,130,60,80,25,5,0
715,715,80,715,1,17,5,91,72,90,129,90,108,5,0,80,17,14,80,70,65,80,120,100,1,0
516,516,740,516,1,10,16,115,140,130,55,55,40,4,0,740,4,12,78,65,68,112,154,75,6,0
440,440,525,525,2,17,12,64,66,68,81,76,50,4,0,525,11,10,110,130,80,70,60,80,4,0
174,174,410,410,2,17,12,65,80,80,59,63,58,2,0,410,2,7,95,145,130,120,90,120,3,0
634,634,424,424,2,12,12,55,50,40,40,40,75,5,0,424,10,12,100,150,140,100,90,90,3,1
252,252,797,797,2,10,12,90,120,120,60,60,50,2,0,797,15,4,50,160,110,160,110,110,6,1
317,317,294,317,1,0,8,1,90,45,30,30,40,3,0,294,17,9,40,30,30,40,50,30,3,0
463,463,790,790,2,0,7,30,30,42,30,42,70,4,0,790,11,12,95,117,184,44,46,28,6,0
770,770,7,7,2,15,11,123,77,72,99,92,58,6,0,7,6,7,78,84,78,109,85,100,1,0
110,110,783,110,1,3,12,60,50,70,80,80,140,1,0,783,8,9,54,66,70,44,55,46,6,0
454,454,469,469,2,15,12,67,125,40,30,30,58,4,0,469,9,12,70,60,70,87,78,85,4,0
241,241,731,241,1,17,16,55,55,85,65,85,35,2,0,731,6,7,62,73,55,56,52,84,6,0
688,688,190,688,1,12,12,95,110,95,40,95,55,5,0,190,4,12,35,20,65,40,65,20,2,0
271,271,21,271,1,6,7,106,130,90,110,154,90,2,1,21,12,7,40,45,40,35,35,56,1,0
738,738,789,738,1,4,12,44,38,39,61,79,42,6,0,789,11,12,55,69,85,32,35,28,6,0
476,476,223,476,1,12,12,65,76,84,54,96,105,4,0,223,10,7,65,75,105,35,65,85,2,0
574,574,283,574,1,6,12,75,98,63,98,63,101,5,0,283,17,10,100,110,90,85,90,60,3,0
621,621,551,551,2,1,5,50,75,70,35,70,48,5,0,551,9,12,100,100,100,100,100,100,4,1
723,723,617,723,1,6,12,59,59,58,90,70,73,6,0,617,6,15,105,30,105,140,105,55,5,0
1,1,679,679,2,9,14,45,49,49,65,65,45,1,0,679,0,12,80,70,40,100,60,145,5,0
595,595,131,595,1,5,12,105,140,95,55,65,45,5,0,131,17,15,60,75,85,100,85,115,1,0
433,433,339,339,2,9,12,55,68,64,45,55,31,4,0,339,3,12,70,75,60,105,60,105,3,0
247,247,452,247,1,1,6,45,60,30,80,50,65,2,0,452,9,14,40,30,35,50,70,55,4,0
19,19,709,709,2,0,14,65,90,40,45,80,75,1,0,709,10,7,89,125,90,115,80,101,5,1
410,410,278,410,1,2,7,95,145,130,120,90,120,3,0,278,6,5,60,85,60,85,60,55,3,0
103,103,142,103,1,8,14,60,65,80,170,95,130,1,0,142,17,1,95,155,109,70,130,81,1,0
37,37,337,337,2,13,10,90,92,87,75,85,76,1,0,337,5,15,60,100,85,80,85,100,3,0
453,453,29,453,1,9,14,60,70,65,125,105,90,4,0,29,13,12,35,60,44,40,54,55,1,0
73,73,113,113,2,5,12,70,80,50,35,35,35,1,0,113,10,12,50,50,95,40,50,35,1,0
374,374,87,374,1,17,12,43,80,65,50,35,35,3,0,87,17,15,95,75,110,100,80,30,1,0
634,634,784,784,2,12,12,55,50,40,40,40,75,5,0,784,8,9,59,66,70,44,55,41,6,0
681,681,790,681,1,5,12,45,85,50,55,50,65,5,0,790,11,12,95,117,184,44,46,28,6,0
181,181,765,181,1,0,7,55,35,50,55,110,85,2,0,765,3,13,44,38,33,61,43,70,6,0
584,584,498,498,2,15,12,55,75,85,25,25,15,5,0,498,5,17,70,110,70,115,70,90,4,0
586,586,590,590,2,15,12,85,135,130,60,80,25,5,0,590,10,17,110,135,60,50,65,88,5,0
732,732,1,732,1,6,7,78,81,71,74,69,126,6,0,1,9,14,45,49,49,65,65,45,1,0
478,478,524,478,1,8,12,60,60,60,105,105,105,4,0,524,10,7,75,95,125,45,75,95,4,0
734,734,19,19,2,0,12,45,22,60,27,30,29,6,0,19,0,14,65,90,40,45,80,75,1,0
634,634,348,634,1,12,12,55,50,40,40,40,75,5,0,348,17,1,45,90,20,65,20,65,3,0
567,567,755,567,1,12,12,65,80,65,35,65,60,5,0,755,4,12,62,48,66,59,57,49,6,0
354,354,82,354,1,6,10,70,100,70,105,75,40,3,0,82,15,10,55,95,115,45,45,35,1,0
417,417,783,417,1,16,12,80,75,150,75,150,50,3,1,783,8,9,54,66,70,44,55,46,6,0
420,420,85,420,1,2,15,80,90,80,130,110,110,3,1,85,6,12,65,100,70,80,80,105,1,0
610,610,215,610,1,9,12,70,60,75,110,75,90,5,0,215,17,15,95,75,80,100,110,30,2,0
350,350,160,350,1,17,1,70,140,70,110,65,105,3,0,160,2,12,41,64,45,50,50,50,1,0
122,122,588,588,2,12,12,250,5,5,35,105,50,1,0,588,14,7,67,57,55,77,55,114,5,0
159,159,77,159,1,6,7,90,100,90,125,85,90,1,1,77,9,14,65,90,50,85,45,55,1,0
398,398,598,398,1,11,12,80,120,80,120,80,100,3,0,598,17,10,105,95,75,85,75,74,5,0
300,300,704,704,2,12,7,40,55,30,30,30,85,3,0,704,7,12,79,100,80,110,90,121,5,1
508,508,293,508,1,17,12,69,69,76,69,86,91,4,0,293,0,14,60,50,70,50,90,65,3,0
763,763,685,685,2,17,12,50,53,62,58,63,44,6,0,685,10,8,89,124,80,55,80,55,5,0
428,428,203,428,1,16,15,100,100,100,100,100,100,3,1,203,9,7,35,35,40,35,55,50,2,0
509,509,199,509,1,17,7,45,20,50,60,120,50,4,0,199,17,4,70,20,50,20,50,40,2,0
106,106,592,106,1,14,12,85,73,70,73,115,67,1,0,592,12,4,103,60,126,80,126,50,5,0
550,550,394,550,1,1,12,70,90,90,135,90,125,4,1,394,1,12,65,150,60,115,60,115,3,0
310,310,48,48,2,9,12,60,40,60,40,60,35,3,0,48,13,7,75,80,70,65,75,90,1,0
80,80,314,314,2,17,14,80,70,65,80,120,100,1,0,314,12,12,150,160,100,95,65,100,3,0
463,463,203,463,1,0,7,30,30,42,30,42,70,4,0,203,9,7,35,35,40,35,55,50,2,0
484,484,9,9,2,13,1,103,93,67,71,61,84,4,0,9,6,7,78,104,78,159,115,100,1,0
700,700,49,700,1,16,5,91,90,129,90,72,108,5,1,49,9,14,45,50,55,75,65,30,1,0
437,437,533,533,2,6,5,64,78,52,78,52,81,4,0,533,3,6,50,65,107,105,107,86,4,0
73,73,485,73,1,5,12,70,80,50,35,35,35,1,0,485,16,15,57,24,86,24,86,23,4,0
627,627,314,314,2,17,16,74,108,133,83,65,32,5,0,314,12,12,150,160,100,95,65,100,3,0
216,216,657,216,1,8,12,60,60,60,85,85,85,2,0,657,0,3,50,47,50,57,50,65,5,0
126,126,617,126,1,17,12,30,40,70,70,25,60,1,0,617,6,15,105,30,105,140,105,55,5,0
632,632,707,707,2,1,12,40,65,40,80,40,65,5,0,707,2,6,100,120,100,150,120,90,5,1
692,692,331,692,1,1,7,110,65,105,55,95,80,5,0,331,16,16,50,70,100,40,40,30,3,0
11,11,309,309,2,17,12,59,63,80,65,80,58,1,0,309,0,7,70,60,62,80,82,60,3,0
483,483,22,483,1,13,1,63,63,47,41,41,74,4,0,22,12,7,63,60,55,50,50,71,1,0
665,665,170,170,2,3,12,65,85,70,75,70,40,5,0,170,6,12,39,52,43,60,50,65,2,0
540,540,337,540,1,14,12,75,125,70,125,70,115,4,1,337,5,15,60,100,85,80,85,100,3,0
39,39,299,299,2,13,12,61,72,57,55,55,65,1,0,299,9,1,90,100,60,90,60,80,3,0
761,761,762,762,2,13,18,50,60,60,60,60,30,6,0,762,13,2,65,75,90,97,123,44,6,0
441,441,1,441,1,17,17,84,86,88,111,101,60,4,0,1,9,14,45,49,49,65,65,45,1,0
434,434,137,137,2,9,12,75,89,85,55,65,36,4,0,137,0,12,65,125,100,55,70,85,1,0
700,700,433,700,1,16,5,91,90,129,90,72,108,5,1,433,9,12,55,68,64,45,55,31,4,0
52,52,379,379,2,0,9,35,70,55,45,55,25,1,0,379,15,9,86,81,97,81,107,43,3,0
158,158,171,158,1,3,7,90,90,85,125,90,100,1,1,171,6,12,58,64,58,80,65,80,2,0
769,769,374,769,1,15,11,77,59,50,67,63,46,6,0,374,17,12,43,80,65,50,35,35,3,0
789,789,690,690,2,11,12,55,69,85,32,35,28,6,0,690,12,7,100,123,75,57,75,80,5,0
393,393,255,255,2,1,12,65,130,60,75,60,75,3,0,255,12,12,55,20,35,20,45,75,2,0
307,307,741,307,1,14,4,68,85,65,165,135,100,3,0,741,9,12,66,65,48,62,57,52,6,0
528,528,492,528,1,14,5,68,165,95,65,115,110,4,0,492,2,10,58,70,45,40,45,42,4,0
212,212,24,24,2,14,12,65,65,60,130,95,110,2,0,24,12,7,83,80,80,135,80,121,1,0
99,99,173,99,1,17,11,50,95,180,85,45,70,1,0,173,17,12,50,65,64,44,48,43,2,0
58,58,253,58,1,12,12,40,45,35,40,40,90,1,0,253,12,12,85,80,90,105,95,60,2,0
226,226,289,226,1,4,12,60,80,50,40,40,30,2,0,289,0,12,45,45,35,20,30,20,3,0
365,365,609,365,1,12,7,45,40,60,40,75,50,3,0,609,9,12,45,35,50,70,50,30,5,0
409,409,532,409,1,2,7,95,135,80,110,80,100,3,0,532,3,8,50,50,77,95,77,91,4,0
647,647,294,647,1,12,9,60,60,50,40,50,75,5,0,294,17,9,40,30,30,40,50,30,3,0
15,15,756,756,2,0,12,50,20,55,25,25,30,1,0,756,4,12,82,80,86,85,75,72,6,0
196,196,774,196,1,3,12,90,75,85,115,90,55,2,0,774,15,4,50,50,150,50,150,50,6,0
265,265,68,265,1,17,12,100,75,115,90,115,85,2,1,68,17,5,90,95,95,70,90,70,1,0
564,564,749,749,2,12,12,45,55,39,35,39,42,5,0,749,16,8,45,80,100,35,37,28,6,0
750,750,248,248,2,16,8,59,110,150,45,49,35,6,0,248,1,6,75,90,50,110,80,95,2,0
142,142,107,142,1,17,1,95,155,109,70,130,81,1,0,107,17,12,30,105,90,25,25,50,1,0
427,427,404,427,1,2,7,105,180,100,180,100,115,3,1,404,17,12,55,84,105,114,75,52,3,0
454,454,302,302,2,15,12,67,125,40,30,30,58,4,0,302,17,7,40,30,30,55,30,85,3,0
323,323,574,574,2,12,4,50,20,40,20,40,20,3,0,574,6,12,75,98,63,98,63,101,5,0
262,262,67,67,2,12,12,255,10,10,75,135,55,2,0,67,17,12,65,65,65,50,50,90,1,0
710,710,434,710,1,10,7,89,145,90,105,80,91,5,1,434,9,12,75,89,85,55,65,36,4,0
291,291,666,291,1,0,7,60,70,50,100,50,65,3,0,666,3,12,85,115,80,105,80,50,5,0
233,233,445,233,1,0,5,80,185,115,40,105,75,2,0,445,12,12,59,45,40,35,40,31,4,0
126,126,494,494,2,17,12,30,40,70,70,25,60,1,0,494,2,10,108,130,95,80,85,102,4,0
252,252,108,108,2,10,12,90,120,120,60,60,50,2,0,108,17,12,55,130,115,50,50,75,1,0
69,69,212,212,2,14,12,25,20,15,105,55,90,1,0,212,14,12,65,65,60,130,95,110,2,0
120,120,342,120,1,10,16,80,85,95,30,30,25,1,0,342,3,12,60,40,50,75,85,95,3,0
224,224,173,173,2,16,10,75,85,200,55,65,30,2,0,173,17,12,50,65,64,44,48,43,2,0
695,695,94,94,2,1,2,52,65,50,45,50,38,5,0,94,17,12,65,45,55,45,70,45,1,0
672,672,355,672,1,2,12,46,87,60,30,40,57,5,0,355,6,10,70,120,100,145,105,20,3,0
409,409,254,409,1,2,7,95,135,80,110,80,100,3,0,254,12,12,73,95,62,85,65,85,2,0
195,195,607,607,2,3,12,70,55,55,80,60,45,2,0,607,9,4,40,27,60,37,50,66,5,0
528,528,327,327,2,14,5,68,165,95,65,115,110,4,0,327,1,8,50,75,75,65,65,50,3,0
127,127,81,127,1,17,12,55,65,95,95,45,85,1,0,81,15,10,40,80,100,30,30,20,1,0
698,698,336,336,2,0,6,55,85,55,50,55,60,5,0,336,5,15,60,60,75,60,75,80,3,0
422,422,705,705,2,17,12,100,100,90,150,140,90,3,1,705,3,7,79,115,70,125,80,111,5,1
432,432,397,432,1,14,12,50,95,90,95,90,180,3,1,397,11,12,80,80,80,80,80,80,3,0
409,409,376,409,1,2,7,95,135,80,110,80,100,3,0,376,10,15,40,40,55,40,70,55,3,0
582,582,424,424,2,3,12,45,60,32,50,32,76,5,0,424,10,12,100,150,140,100,90,90,3,1
521,521,268,521,1,0,7,86,76,86,116,56,95,4,0,268,15,1,100,134,110,95,100,61,2,0
